PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_NAME;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_DOMAIN;REQUIREMENTS_ATTRIBUTES_SUBDOMAIN;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_AUDITCHECKLIST;REQUIREMENTS_ATTRIBUTES_RELATEDREGULATIONS;REQUIREMENTS_ATTRIBUTES_AUDITEVIDENCE;REQUIREMENTS_ATTRIBUTES_NONCOMPLIANCECASES;STATUS;STATUSEXTENDED;RESOURCEID;RESOURCENAME;CHECKID;MUTED
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;872515266548;us-east-1;2025-07-18 13:22:16.636454;2.9.4;Log and Access Record Management;The organization must define the types of logs, retention periods, and retention methods for user access records, system logs, and privilege grant records for information systems such as servers, applications, security systems, and network systems, and must securely retain and manage them to prevent tampering, theft, or loss.;2. Control Measures Requirements;2.9 System and Service Operation Management;2.9.4 Log and Access Record Management;['Has the organization established log management procedures for information systems such as servers, applications, security systems, and network systems, and is it generating and storing the necessary logs accordingly?', 'Are log records of information systems securely stored to prevent tampering, theft, or loss, and is access to the log records minimized?', 'Are access records for personal information processing systems securely stored for a specified period in accordance with legal requirements, including all necessary items?'];['Personal Information Protection Act, Article 29 (Obligation to Take Safety Measures)', 'Standards for Ensuring the Safety of Personal Information, Article 8 (Retention and Inspection of Access Records)'];['Log management procedures', 'Log record details', 'Access control records for log storage devices', 'Access records of personal information'];['Case 1: The detailed criteria and procedures for log recording, retention periods, review frequency, and responsible personnel have not been established.', 'Case 2: The maximum size for critical logs such as security event logs, application, and service logs (for Windows Server 2008 or later) is not sufficiently configured, resulting in logs not being recorded and retained for the period specified by internal standards.', 'Case 3: The log records of important Linux/UNIX servers are not separately backed up or adequately protected, allowing users to arbitrarily delete command execution histories and access logs.', 'Case 4: Upon reviewing access records for the personal information processing system, while the account, access time, and IP address of the user were logged, details about the data subject information handled and the tasks performed (e.g., view, modify, delete, download) were not recorded.', 'Case 5: The capacity of the log server is insufficient, leaving only two months of access records for the personal information processing system.', 'Case 6: A personal information processing system handling personal information of 100,000 data subjects is only retaining access logs for one year.'];FAIL;S3 Bucket cf-templates-1o2rvhmiti6y7-us-east-1 has server access logging disabled.;arn:aws:s3:::cf-templates-1o2rvhmiti6y7-us-east-1;cf-templates-1o2rvhmiti6y7-us-east-1;s3_bucket_server_access_logging_enabled;False
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;872515266548;us-east-1;2025-07-18 13:22:16.636454;2.12.1;Safety Measures for Disaster Preparedness;Identify types of disasters that could threaten the operational continuity of the organization's core services and systems, such as natural disasters, communication or power failures, and hacking. Analyze the expected scale of damage and impact for each type, define the recovery time objective (RTO) and recovery point objective (RPO), and establish a disaster recovery system including recovery strategies, emergency recovery teams, emergency contact networks, and recovery procedures.;2. Control Measures Requirements;2.12 Disaster Recovery;2.12.1 Safety Measures for Disaster Preparedness;['Has the organization identified IT disaster types that could threaten the continuity of core services (businesses) and analyzed the expected scale of damage and impact on operations to identify core IT services (businesses) and systems?', 'Has the organization defined recovery time objectives (RTO) and recovery point objectives (RPO) based on the importance and characteristics of core IT services and systems?', 'Has the organization established and implemented disaster recovery plans, including recovery strategies, emergency recovery teams, emergency contact networks, and recovery procedures, to ensure the continuity of core services and systems during disasters?'];['Personal Information Protection Act, Article 29 (Obligation to Take Safety Measures)', 'Standards for Ensuring the Safety of Personal Information, Article 11 (Safety Measures for Disaster Preparedness)'];['IT disaster recovery guidelines/procedures', 'IT disaster recovery plans (including RTO and RPO definitions)', 'Emergency contact list', 'Crisis response manual for personal information processing systems'];['Case 1: The IT disaster recovery procedures lack critical details such as the definition of IT disaster recovery teams and roles, emergency contact systems, and recovery procedures and methods.', 'Case 2: Although a backup center has been established to ensure the continuity of information systems and minimize damage during emergencies, the relevant policies do not include disaster recovery procedures using the backup center, making disaster recovery tests and actual recovery efforts ineffective.', 'Case 3: Recovery time objectives for some critical systems related to service operations have not been defined, and appropriate recovery strategies are not in place.', 'Case 4: The disaster recovery guidelines do not define the recovery priorities, RTO, or RPO for IT services or systems.', 'Case 5: Unrealistic recovery objectives have been set, either too high or too low, and the RPO and backup policies (e.g., targets, frequency) are not appropriately linked, making it difficult to ensure the effectiveness of recovery.'];FAIL;VPCs found only in one region.;arn:aws:ec2:us-east-1:872515266548:vpc;872515266548;vpc_different_regions;False
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;872515266548;us-east-1;2025-07-18 13:22:16.636454;2.12.2;Disaster Recovery Testing and Improvement;Regularly test the adequacy of the disaster recovery strategies and plans, and supplement the recovery strategies and plans based on test results, changes in the information system environment, and legal requirements.;2. Control Measures Requirements;2.12 Disaster Recovery;2.12.2 Disaster Recovery Testing and Improvement;['Has the organization established and implemented disaster recovery test plans to evaluate the effectiveness of the established IT disaster recovery system?', 'Are the disaster recovery strategies and plans regularly reviewed and supplemented to reflect test results, changes in the information system environment, and legal requirements?'];[];['IT disaster recovery procedures', 'IT disaster recovery test plans', 'IT disaster recovery test results'];['Case 1: Disaster recovery drills were not planned or conducted, and the related plans and result reports are not available.', 'Case 2: Although a disaster recovery drill plan was established, it was not conducted as planned or approved, and the related result reports are missing.', 'Case 3: Disaster recovery drills were conducted, but they did not follow the procedures and forms outlined in the internal guidelines, making it difficult to evaluate the adequacy and effectiveness of the disaster recovery procedures.'];FAIL;VPCs found only in one region.;arn:aws:ec2:us-east-1:872515266548:vpc;872515266548;vpc_different_regions;False
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;872515266548;us-east-1;2025-07-18 13:22:16.636454;2.6.1;Network Access;In order to control unauthorized access to the network, management procedures such as IP management and device authentication must be established and implemented. Network segmentation (DMZ, server farm, DB zone, development zone, etc.) and access controls must be applied according to the business purpose and importance.;2. Control Measures Requirements;2.6 Access Control;2.6.1 Network Access;['Has the organization identified all access paths to its network and ensured that internal networks are controlled so that only authorized users can access them according to the access control policy?', 'Has the organization physically or logically segmented the network based on services, user groups, information asset importance, and legal requirements, and applied access control between different network segments?', 'Has the organization established IP address allocation standards for each network segment, and applied measures such as assigning private IPs to systems like database servers that do not require external connections?', 'Has the organization implemented protective measures for communication paths when connecting networks between physically separated locations, such as IDCs, branches, and agents?'];['Personal Information Protection Act, Article 29 (Obligation to Take Safety Measures)', 'Standards for Ensuring the Safety of Personal Information, Article 6 (Access Control)'];['Network diagram', 'IP management ledger', 'Information asset list', 'Firewall rules'];"['Case 1: The network configuration and interviews revealed that data transmission and reception between external sites and the servers located in the IDC are being processed through the general internet line, rather than using VPN or dedicated lines as specified in internal regulations.', 'Case 2: The IP addresses of some important servers, such as database servers located in the internal network, were set to public IPs instead of private IPs as per internal regulations, and network access blocking was not applied.', 'Case 3: Although a server farm was established, access from the internal network to the server farm was excessively allowed due to insufficient network access control settings.', 'Case 4: The network provided to external parties (e.g., external developers, visitors) was not separated from the internal business network without appropriate controls.', ""Case 5: Contrary to internal regulations, the organization's network could be accessed and used simply by connecting a network cable without applying protective measures such as MAC address authentication and mandatory security software installation.""]";PASS;VPC Endpoint Service vpce-svc-02e288a4c6043110f has no allowed principals.;arn:aws:ec2:us-east-1:872515266548:vpc-endpoint-service/vpce-svc-02e288a4c6043110f;vpce-svc-02e288a4c6043110f;vpc_endpoint_services_allowed_principals_trust_boundaries;False
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2025-07-18 13:22:16.636454;1.1.1;Executive Participation;The CEO must establish and operate a reporting and decision-making system to ensure executive participation in the establishment and operation of the information protection and personal information protection management system.;1. Establishment and Operation of the Management System;1.1 Management System;1.1.1 Executive Participation;['Is there documentation outlining the responsibilities and roles of executives to ensure their participation in the establishment and operation of the information protection and personal information protection management system?', 'Is there a reporting, review, and approval process in place to ensure that executives actively participate in decision-making regarding information protection and personal information protection activities?'];[];['Information protection and personal information protection reporting system (e.g., communication plan)', 'Minutes of the Information Protection and Personal Information Protection Committee', 'Information protection and personal information protection policies/guidelines (including executive approval records)', 'Information protection plans and internal management plans (including executive approval records)', 'Information protection and personal information protection organization chart'];['Case 1: Although it is stated in the information protection and personal information protection policy to report the status of information protection and personal information protection to the executives on a quarterly basis, no such reports have been made for an extended period.', 'Case 2: In performing major information protection activities (e.g., risk assessment, determining risk acceptance levels, reviewing information protection measures and implementation plans, reviewing the results of information protection measures, security audits, etc.), executives or those authorized by the executives did not participate in decision-making or there was no evidence of their involvement.'];MANUAL;Manual check;manual_check;Manual check;manual;False
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2025-07-18 13:22:16.636454;1.1.2;Designation of Chief Officers;The CEO must appoint a Chief Information Security Officer (CISO) responsible for information protection and a Chief Privacy Officer (CPO) responsible for personal information protection, both at an executive level with authority to allocate resources such as budget and personnel.;1. Establishment and Operation of the Management System;1.1 Management System;1.1.2 Designation of Chief Officers;['Has the CEO officially designated a chief officer responsible for overseeing information protection and personal information protection?', 'Are the CISO and CPO appointed at an executive level with authority to allocate resources such as budget and personnel, and do they meet the qualifications required by relevant laws?'];['Personal Information Protection Act, Article 29 (Obligation to Take Safety Measures), Article 31 (Designation of a Personal Information Protection Officer)', 'Information and Communications Network Act, Article 45-3 (Designation of a Chief Information Security Officer, etc.)', 'Standards for Ensuring the Safety of Personal Information, Article 4 (Establishment, Implementation, and Inspection of Internal Management Plans)'];['Documents related to the appointment of the CISO and CPO (e.g., personnel orders, personnel records)', 'Information protection and personal information protection organization chart', 'Information protection and personal information protection policies/guidelines', 'Job descriptions (roles and responsibilities of the CISO and CPO)', 'Records of CISO reports', 'Internal management plans (regarding the appointment of the CPO)'];['Case 1: Failure to appoint and report a CISO as required under the Information and Communications Network Act, even though the organization is obligated to do so.', 'Case 2: Appointing a person without substantial authority and status as the CPO, making it difficult to believe that they are responsible for overseeing personal information processing.', 'Case 3: Although the organization chart specifies the CISO and CPO, the formal appointment process, such as issuing personnel orders, was not followed.', 'Case 4: Although the entity is subject to ISMS certification and had over 5 trillion won in assets at the end of the previous year, the CISO also holds the position of CIO, in violation of the ISMS requirements.'];MANUAL;Manual check;manual_check;Manual check;manual;False
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2025-07-18 13:22:16.636454;1.1.3;Organization Structure;The CEO must establish and operate a working group to effectively implement information protection and personal information protection, a committee that can review and approve key matters related to information protection and personal information protection across the organization, and a consultative body consisting of department-level information protection and personal information protection officers for enterprise-wide protection activities.;1. Establishment and Operation of the Management System;1.1 Management System;1.1.3 Organization Structure;"[""Has the organization established and operated a working group with expertise to support the work of the CISO and CPO and systematically implement the organization's information protection and personal information protection activities?"", 'Has the organization established and operated a committee that can review, approve, and make decisions on important information protection and personal information protection matters across the organization?', 'Has the organization established and operated a working group composed of information protection and personal information protection officers and department-level personnel for enterprise-wide information protection and personal information protection activities?']";['Personal Information Protection Act, Article 29 (Obligation to Take Safety Measures)', 'Standards for Ensuring the Safety of Personal Information, Article 4 (Establishment, Implementation, and Inspection of Internal Management Plans)'];['Information protection and personal information protection committee regulations/minutes', 'Information protection and personal information protection working group regulations/minutes', 'Information protection and personal information protection organization chart', 'Internal management plan', 'Job descriptions'];"[""Case 1: The Information Protection and Personal Information Protection Committee was established, but it consists only of department heads without the inclusion of executives, making it difficult to make decisions on the organization's key information and personal information protection matters."", 'Case 2: Although a working group for information protection and personal information protection was established, including heads of departments that handle important information and personal data, it has not been active for an extended period.', 'Case 3: Although the Information Protection and Personal Information Protection Committee was convened, major matters such as the annual information protection and personal information protection plan, training plan, budget, and personnel were not reviewed or decided upon.', 'Case 4: Although an Information Protection Committee was established for deliberation and decision-making on information protection and personal information protection matters, only the operations and IT security departments participated, without the involvement of departments responsible for personal information protection, leaving personal information protection matters undecided.']";MANUAL;Manual check;manual_check;Manual check;manual;False
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2025-07-18 13:22:16.636454;1.1.4;Scope Setting;The organization must set the scope of the management system by considering its core services and the current state of personal information processing, and document the related services, personal information processing tasks, organizations, assets, and physical locations.;1. Establishment and Operation of the Management System;1.1 Management System;1.1.4 Scope Setting;['Has the organization set the scope of the management system to include key assets that may affect core services and personal information processing?', 'If there are exceptions within the defined scope, are clear reasons documented, and are consultations with relevant stakeholders and approvals from responsible parties recorded and managed?', 'Is the organization maintaining documentation that includes the major services, operational status, and systems, allowing for clear verification of the scope of the information protection and personal information protection management system?'];[];['Scope definition document for information protection and personal information protection management system', 'List of information assets and personal information', 'Document list', 'Service flowchart', 'Personal information flowchart', 'Organization-wide organizational chart', 'System and network configuration diagram'];"[""Case 1: The development and test systems, external staff, PCs, and test devices related to the development work for information systems and personal information processing systems were omitted from the management system's scope."", 'Case 2: Key organizations (personnel) in departments and business units that play critical roles in decision-making for services or businesses within the scope of the information protection and personal information protection management system were not included in the certification scope.', ""Case 3: The development and test systems, developer PCs, test devices, and development organizations related to the development work for information systems and personal information processing systems were omitted from the management system's scope.""]";MANUAL;Manual check;manual_check;Manual check;manual;False
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2025-07-18 13:22:16.636454;1.1.5;Policy Establishment;The organization must establish and document information protection and personal information protection policies and implementation documents, clearly stating the organization's information protection and personal information protection guidelines and direction. These policies and implementation documents must be approved by the executive management and communicated in an understandable form to employees and relevant parties.;1. Establishment and Operation of the Management System;1.1 Management System;1.1.5 Policy Establishment;['Has the organization established a top-level information protection and personal information protection policy that serves as the foundation for all information protection and personal information protection activities?', 'Has the organization established detailed guidelines, procedures, and manuals specifying the methods, processes, and frequencies required to implement the information protection and personal information protection policies?', 'Are the information protection and personal information protection policies and implementation documents approved by the CEO or by someone delegated by the CEO when newly established or revised?', 'Are the latest versions of the information protection and personal information protection policies and implementation documents provided to relevant employees in an easily understandable format?'];['Personal Information Protection Act, Article 29 (Obligation to Take Safety Measures)', 'Standards for Ensuring the Safety of Personal Information, Article 4 (Establishment, Implementation, and Inspection of Internal Management Plans)'];['Information protection and personal information protection policies/guidelines/procedures (including records of new/revised versions)', 'Meeting minutes of stakeholder reviews of newly established/revised information protection and personal information protection policies/guidelines/procedures', 'Internal management plans for personal information', 'Notifications of new/revised information protection and personal information protection policies/guidelines (via groupware, intranet, etc.)', 'Minutes of the Information Protection and Personal Information Protection Committee'];['Case 1: Although internal regulations stipulate that revisions to the information protection and personal information protection policies must be approved by the Information Protection and Personal Information Protection Committee, recent revisions were made solely based on the approval of the CISO and CPO without presenting the revisions to the committee.', 'Case 2: The information protection and personal information protection policies and guidelines were recently revised, but these changes were not communicated to relevant departments and employees, leading some departments to continue operating based on outdated guidelines.', 'Case 3: The information protection and personal information protection policies and guidelines are managed solely by the security department and are not made available for employees to access through bulletin boards or documents.'];MANUAL;Manual check;manual_check;Manual check;manual;False
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2025-07-18 13:22:16.636454;1.1.6;Resource Allocation;The CEO must allocate the necessary resources, including budget and personnel with expertise in the fields of information protection and personal information protection, for the effective implementation and continuous operation of the management system.;1. Establishment and Operation of the Management System;1.1 Management System;1.1.6 Resource Allocation;['Has the organization secured personnel with expertise in the fields of information protection and personal information protection?', 'Has the organization evaluated and allocated the necessary resources, including budget and personnel, for the effective implementation and continuous operation of the information protection and personal information protection management system?', 'Has the organization established and implemented an annual detailed action plan for information protection and personal information protection, and conducted audits, analyses, and evaluations of the results?'];[];['Annual action plan for information protection and personal information protection activities (including budget and personnel plans)', 'Reports on the results of information protection and personal information protection activities', 'Records of investments in information protection and personal information protection', 'Information protection and personal information protection organization chart'];['Case 1: The organization assembled an information protection and personal information protection team, but the team consisted only of personnel without expertise in information protection or IT, resulting in inadequate security staffing.', 'Case 2: The CEO failed to allocate sufficient resources, such as budget and security solutions, for implementing the technical and managerial safeguards required for personal information processing systems.', 'Case 3: After obtaining certification, the organization significantly reduced personnel and budget support, reassigned existing staff to other departments, and repurposed part of the budget for other uses.'];MANUAL;Manual check;manual_check;Manual check;manual;False
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2025-07-18 13:22:16.636454;1.2.2;Status and Flow Analysis;Organizations must analyze the status of information services and personal information processing across all areas of the management system, document the procedures and workflows, and review them regularly to maintain their accuracy.;1. Establishment and Operation of the Management System;1.2 Risk Management;1.2.2 Status and Flow Analysis;['Has the organization identified and documented the status and workflows of information services across all areas of the management system?', 'Has the organization identified and documented the status of personal information processing within the scope of the management system, and mapped out personal information flows in flowcharts?', 'Does the organization regularly review procedures and workflows in response to changes in services, operations, and information assets, and keep the flowcharts and related documents up-to-date?'];[];['Information service status table', 'Information service workflow charts and process maps', 'Personal information processing status table (for ISMS-P certification)', 'Personal information flowcharts (for ISMS-P certification)'];['Case 1: There are no documents outlining the workflows and procedures for major services within the scope of the management system.', 'Case 2: The personal information flowchart contains significant discrepancies from the actual personal information flow, or important personal information flows are missing.', 'Case 3: After the initial creation of the personal information flowchart, it has not been updated to reflect changes in the personal information flow.'];MANUAL;Manual check;manual_check;Manual check;manual;False
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2025-07-18 13:22:16.636454;1.2.3;Risk Assessment;Organizations must collect threat information by analyzing internal and external environments, select a risk assessment method suitable for the organization, conduct a risk assessment at least once a year across all areas of the management system, and manage acceptable risks with the approval of the executives.;1. Establishment and Operation of the Management System;1.2 Risk Management;1.2.3 Risk Assessment;['Has the organization defined methods for identifying and assessing risks that could arise from various aspects, depending on the characteristics of the organization or service?', 'Does the organization annually develop a risk management plan that specifies the personnel, timeline, targets, methods, and budget for risk management activities?', 'Does the organization conduct regular or ad-hoc risk assessments at least once a year according to the risk management plan?', 'Has the organization established an acceptable target risk level and identified risks that exceed that level?', 'Are the results of risk identification and assessment reported to the executives?'];['Personal Information Protection Act, Article 29 (Obligation to Take Safety Measures)', 'Standards for Ensuring the Safety of Personal Information, Article 4 (Establishment, Implementation, and Inspection of Internal Management Plans)'];['Risk management guidelines', 'Risk management manuals/guides', 'Risk management plan', 'Risk assessment report', 'Minutes of the Information Protection and Personal Information Protection Committee', 'Minutes of the Information Protection and Personal Information Protection Working Group', 'Information asset and personal information asset list', 'Information service and personal information flowcharts'];['Case 1: The risk management plan specifies the risk assessment period and the targets and methods for risk management, but lacks details on the personnel and budget required for execution.', 'Case 2: While a risk assessment was conducted in the previous year, no risk assessment was conducted this year due to a lack of changes in assets.', 'Case 3: The organization conducted risk identification and assessment according to the risk management plan, but failed to assess the risks of important information assets within the scope, or failed to assess compliance with legal requirements related to information protection.', 'Case 4: The organization identified and assessed risks and set an acceptable target risk level according to the risk management plan, but did not report and seek approval from the executives (e.g., the Chief Information Security Officer).', 'Case 5: The method defined in the internal guidelines for risk assessment differs from the method actually used.', 'Case 6: The organization failed to identify and assess risks in the administrative and physical areas related to the information protection management system, and used only the results of technical vulnerability assessments as the risk assessment outcome.', 'Case 7: The organization set the acceptable target risk level (DoA) unreasonably high, designating risks that required action as acceptable risks, even though these risks were significant and required immediate or short-term action.'];MANUAL;Manual check;manual_check;Manual check;manual;False
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2025-07-18 13:22:16.636454;1.2.4;Selection of Protective Measures;Based on the results of the risk assessment, appropriate protective measures must be selected to address the identified risks, and an implementation plan including the priority, schedule, responsible department/personnel, and budget for the protective measures must be established and approved by management.;1. Establishment and Operation of the Management System;1.2 Risk Management;1.2.4 Selection of Protective Measures;['Has the organization developed risk treatment strategies (e.g., risk reduction, avoidance, transfer, acceptance) and selected protective measures to address the identified risks?', 'Has the organization established and reported to management an implementation plan that includes priority, schedule, responsible department/personnel, and budget for the protective measures?'];[];['Information protection and personal information protection implementation plans/risk management plans', 'Information protection and personal information protection measures', 'Information protection and personal information protection master plan', 'Records of management reports and approvals for the information protection and personal information protection implementation plan'];['Case 1: Although an implementation plan for the information protection and personal information protection measures was established, it was not reported to the CISO and CPO.', 'Case 2: Some risk mitigation actions that were required were missing from the implementation plan.', 'Case 3: Mandatory legal requirements and risks with high security vulnerabilities were accepted without additional protective measures, instead of being addressed by a risk treatment plan.', 'Case 4: The rationale and validity for risk acceptance were insufficient, and some risks that could have been addressed immediately or in the short term due to urgency or ease of implementation were classified under long-term plans without specific justification.'];MANUAL;Manual check;manual_check;Manual check;manual;False
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2025-07-18 13:22:16.636454;1.3.1;Implementation of Protective Measures;The selected protective measures must be effectively implemented according to the implementation plan, and management must verify the accuracy and effectiveness of the implementation results.;1. Establishment and Operation of the Management System;1.3 Operation of the Management System;1.3.1 Implementation of Protective Measures;['Are the protective measures effectively implemented according to the implementation plan, and are the implementation results reported to management to verify their accuracy and effectiveness?', 'Has the organization created and documented detailed operating statements recording the implementation and operation status of protective measures according to the certification standards of the management system?'];[];['Information protection and personal information protection implementation plans/risk management plans', 'Information protection and personal information protection measures', 'Information protection and personal information protection implementation progress reports (including reports to management)', 'Information protection and personal information protection implementation completion reports (including reports to management)', 'Information protection and personal information protection operating statements'];"['Case 1: The results of the completion of the information protection and personal information protection measures were not reported to the CISO and CPO.', ""Case 2: The risk action implementation result report indicated 'completed,' but related risks still existed, or the accuracy and effectiveness of the implementation results were not verified."", ""Case 3: Risks classified as medium- to long-term in the previous year's information protection measures implementation plan were not implemented in the current year, or the results were not reviewed and verified by management."", 'Case 4: The actual operating status described in the operating statements did not match reality, and related documents, approvals, and meeting minutes mentioned in the operating statements did not exist.', 'Case 5: Although the implementation results were reported to the CISO and CPO, some incomplete items were not followed up with reasons and corrective actions.']";MANUAL;Manual check;manual_check;Manual check;manual;False
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2025-07-18 13:22:16.636454;1.3.2;Sharing of Protective Measures;The departments and personnel responsible for the actual operation or implementation of the protective measures must be identified, and the related information must be shared and provided through training to ensure continuous operation.;1. Establishment and Operation of the Management System;1.3 Operation of the Management System;1.3.2 Sharing of Protective Measures;['Has the organization clearly identified the departments and personnel responsible for the operation or implementation of the protective measures?', 'Has the organization shared or provided training to the departments and personnel responsible for the operation or implementation of the protective measures?'];[];['List of operating or implementing departments for each protective measure', 'Evidence of internal sharing of information protection and personal information protection plans (e.g., notices, training materials, shared documents)'];['Case 1: Although protective measures were developed and implemented, the relevant information was not sufficiently shared or provided through training, so the departments or personnel responsible for the actual operation or implementation were unaware of the details.'];MANUAL;Manual check;manual_check;Manual check;manual;False
